m_A0_GeV,B1B3_UL_red
7.202764976958532,3.6726375893505866e-06
7.212764976958532,4.065522430796307e-06
7.222764976958532,3.672393231741398e-06
7.232764976958531,3.05160473857969e-06
7.242764976958531,2.3707748610525317e-06
7.252764976958531,1.5437777563635666e-06
7.262764976958531,1.4928217114665832e-06
7.272764976958532,1.7589215683600924e-06
7.282764976958532,2.113384805491789e-06
7.292764976958532,1.9134002413857093e-06
7.302764976958532,1.8987202912729095e-06
7.3127649769585314,1.733591658646513e-06
7.322764976958531,1.896828883115493e-06
7.332764976958531,2.1606910396082087e-06
7.342764976958531,2.260668123229676e-06
7.352764976958532,2.2706228914152707e-06
7.362764976958532,2.110559030879629e-06
7.372764976958532,2.29247741349428e-06
7.382764976958532,2.4049432191281406e-06
7.3927649769585315,2.36623268070011e-06
7.402764976958531,2.1860424685586024e-06
7.412764976958531,2.363737615739074e-06
7.422764976958531,2.4653248887907688e-06
7.432764976958532,2.5118864315095823e-06
7.442764976958532,2.4752809851838542e-06
7.452764976958532,2.260751127803914e-06
7.462764976958532,2.4847312898338146e-06
7.472764976958532,2.829454216607595e-06
7.482764976958531,2.71800034064131e-06
7.492764976958531,2.533859081803075e-06
7.502764976958531,2.533008817377164e-06
7.5127649769585325,2.1188749898154437e-06
7.522764976958532,1.7047411622537969e-06
7.532764976958532,1.5079461445141228e-06
7.542764976958532,1.380244934911375e-06
7.552764976958532,1.496483112865802e-06
7.5627649769585314,1.6193597262318854e-06
7.572764976958531,1.7728716743317044e-06
7.582764976958531,1.851330370900209e-06
7.592764976958533,1.5374069492388946e-06
7.602764976958532,1.578713469583352e-06
7.612764976958532,2.0233240615118613e-06
7.622764976958532,2.3385673952829737e-06
7.632764976958532,2.6836077873839414e-06
7.6427649769585315,3.2180790697913646e-06
7.652764976958531,3.155832781465573e-06
7.662764976958531,2.8342169883002136e-06
7.672764976958533,2.362907977485188e-06
7.682764976958532,1.1004374851689708e-06
7.692764976958532,1.1355276543039928e-06
7.702764976958532,1.2113383871963117e-06
7.712764976958532,1.315493618839823e-06
7.722764976958532,1.717799164784788e-06
7.732764976958531,2.32918546934584e-06
7.742764976958531,2.9906860191564006e-06
7.752764976958533,3.0197573046487874e-06
7.7627649769585325,2.4073922842354345e-06
7.772764976958532,1.7050053488563087e-06
7.782764976958532,1.8946610313655494e-06
7.792764976958532,2.697404328707583e-06
7.802764976958532,3.500147626049617e-06
7.8127649769585314,3.4294588893998523e-06
7.822764976958531,4.133311382464822e-06
7.832764976958533,5.041452257118835e-06
7.842764976958533,5.186202021127416e-06
7.852764976958532,4.814561558351383e-06
7.862764976958532,4.272739375018516e-06
7.872764976958532,3.1936794220908842e-06
7.882764976958532,3.0531398532569577e-06
7.8927649769585315,2.6920263386669917e-06
7.902764976958531,2.489534356179576e-06
7.912764976958533,2.4459995914790143e-06
7.922764976958533,2.0212287806325977e-06
7.932764976958532,1.742493780453757e-06
7.942764976958532,1.8372274108333678e-06
7.952764976958532,1.9319610412129787e-06
7.962764976958532,1.949095788686666e-06
7.972764976958532,1.8099550080863786e-06
7.982764976958531,1.6708142274860912e-06
7.992764976958533,1.6114240077603238e-06
8.002764976958533,1.5912861600030232e-06
8.012764976958533,1.6816767537850473e-06
8.022764976958532,1.7849384575208165e-06
8.032764976958532,3.412573740066367e-06
8.042764976958532,3.553796267846258e-06
8.052764976958532,3.5525637395772834e-06
8.062764976958531,4.112907785956172e-06
8.072764976958533,4.36627356908465e-06
8.082764976958533,4.080990368663098e-06
8.092764976958533,4.220939058145777e-06
8.102764976958532,3.22268941464544e-06
8.112764976958532,2.36462533889187e-06
8.122764976958532,2.433362979605388e-06
8.132764976958532,2.4236205645815025e-06
8.142764976958532,2.224888145680295e-06
8.152764976958533,2.6243422507848677e-06
8.162764976958533,1.7374692901501149e-06
8.172764976958533,1.69257777836866e-06
8.182764976958532,1.6215128581268363e-06
8.192764976958532,1.8953529209913576e-06
8.202764976958532,1.7158635894258205e-06
8.212764976958532,2.415896208010126e-06
8.222764976958532,3.115928826594431e-06
8.232764976958531,2.837472400642076e-06
8.242764976958531,3.3190091448077662e-06
8.252764976958533,3.7326770268894152e-06
8.262764976958533,3.6285948131567494e-06
8.272764976958532,2.858620032577396e-06
8.282764976958532,2.0117684910661466e-06
8.292764976958532,2.6332339111683905e-06
8.302764976958532,3.14973494134272e-06
8.312764976958531,3.3578438490427794e-06
8.322764976958533,3.5659527567428762e-06
8.332764976958533,4.012647932530347e-06
8.342764976958533,4.411384934596343e-06
8.352764976958532,4.728025495216036e-06
8.362764976958532,4.600497630923215e-06
8.372764976958532,4.235821581431773e-06
8.382764976958532,2.668593958554407e-06
8.392764976958532,1.4481702481532514e-06
8.402764976958531,1.595304232913469e-06
8.412764976958533,1.9394052965989926e-06
8.422764976958533,1.8037226130021974e-06
8.432764976958532,2.1062872297850536e-06
8.442764976958532,2.5028648054818977e-06
8.452764976958532,2.4003070226798316e-06
8.462764976958532,2.749011106154239e-06
8.472764976958532,3.6590361872184393e-06
8.482764976958533,3.9495873582881855e-06
8.492764976958533,3.9495873582881855e-06
8.502764976958533,3.9495873582881855e-06
8.512764976958533,3.892726479454951e-06
8.522764976958532,3.818841385402252e-06
8.532764976958532,3.744956291349554e-06
8.542764976958532,3.6642678120180536e-06
8.552764976958532,3.6437221185088444e-06
8.562764976958531,3.368344689915415e-06
8.572764976958533,3.3274004399448315e-06
8.582764976958533,3.121442579834128e-06
8.592764976958533,4.2551406963539585e-06
8.602764976958532,5.167091006047402e-06
8.612764976958532,5.408410442882108e-06
8.622764976958532,2.5798719665462797e-06
8.632764976958532,2.1039206831165852e-06
8.642764976958533,1.7041426077254735e-06
8.652764976958533,1.606934870471803e-06
8.662764976958533,3.712953061170647e-06
8.672764976958533,3.3528006959524203e-06
8.682764976958532,3.4296899164216553e-06
8.692764976958532,2.9233003697511408e-06
8.702764976958532,2.721121527248959e-06
8.712764976958532,2.5189426847467773e-06
8.722764976958532,2.4050499635769623e-06
8.732764976958533,3.439362840637313e-06
8.742764976958533,4.805266535449579e-06
8.752764976958533,5.181948799717045e-06
8.762764976958533,5.419651087213536e-06
8.772764976958532,3.868607892582702e-06
8.782764976958532,3.746880404128854e-06
8.792764976958532,3.3643768724661954e-06
8.802764976958533,3.4411664458811425e-06
8.812764976958533,4.719020560068374e-06
8.822764976958533,4.797192137137714e-06
8.832764976958533,4.5133857074927536e-06
8.842764976958533,4.196629066069684e-06
8.852764976958532,2.162198688499905e-06
8.862764976958532,2.402056387976553e-06
8.872764976958532,3.0148765661934645e-06
8.882764976958532,4.131828314944381e-06
8.892764976958533,4.132131097041862e-06
8.902764976958533,4.0770386409654e-06
8.912764976958533,2.373033461537588e-06
8.922764976958533,2.4318684510683513e-06
8.932764976958532,3.395058367722978e-06
8.942764976958532,3.0255200564969292e-06
8.952764976958532,2.6618203208342628e-06
8.962764976958534,2.373429972987745e-06
8.972764976958533,2.8596799169414016e-06
8.982764976958533,3.3208046404035895e-06
8.992764976958533,4.250302519406266e-06
9.002764976958533,6.7501553389202324e-06
9.012764976958533,6.0769739479444765e-06
9.022764976958532,4.65769075635381e-06
9.032764976958532,2.628493513729728e-06
9.042764976958532,4.690216302445953e-06
9.052764976958533,3.8767887159094946e-06
9.062764976958533,2.515046919675354e-06
9.072764976958533,2.2674616311115696e-06
9.082764976958533,2.6166107318973176e-06
9.092764976958533,3.0388043932965676e-06
9.102764976958532,3.870396559901315e-06
9.112764976958532,4.063536757934633e-06
9.122764976958534,4.094971655125514e-06
9.132764976958534,4.353539358026183e-06
9.142764976958533,4.64792699430148e-06
9.152764976958533,5.199772268909176e-06
9.162764976958533,4.980163180414581e-06
9.172764976958533,5.393520733689306e-06
9.182764976958532,6.324056713905381e-06
9.192764976958532,7.254592694121457e-06
9.202764976958532,7.87316781087975e-06
