m_A0_GeV,B1B3_UL_blue
3.170138248847929,1.2182849743040875e-06
3.180138248847929,1.6344591265750235e-06
3.190138248847929,1.927996885223596e-06
3.2001382488479293,1.5184926856799106e-06
3.210138248847929,1.205744486057997e-06
3.220138248847929,9.045026092243352e-07
3.230138248847929,7.849642776380068e-07
3.2401382488479293,9.048420359487227e-07
3.250138248847929,9.318288141114612e-07
3.260138248847929,8.838542017728641e-07
3.270138248847929,7.680197026397398e-07
3.2801382488479294,6.926524497175134e-07
3.290138248847929,8.849377381615258e-07
3.300138248847929,1.2611972208317518e-06
3.310138248847929,1.5947807734286976e-06
3.3201382488479294,1.494777808773519e-06
3.330138248847929,1.2128195419868011e-06
3.340138248847929,9.920196434191564e-07
3.350138248847929,1.010569209106084e-06
3.3601382488479294,9.227863405113065e-07
3.3701382488479292,8.436361729757296e-07
3.380138248847929,8.513342441084212e-07
3.3901382488479292,9.138522178555342e-07
3.4001382488479295,9.513307671532759e-07
3.4101382488479293,1.0079715535803355e-06
3.420138248847929,1.0768295550132732e-06
3.4301382488479293,1.090201069521593e-06
3.4401382488479295,9.243786306800996e-07
3.4501382488479293,6.879124088173206e-07
3.460138248847929,5.922404582076215e-07
3.4701382488479293,5.653476314515187e-07
3.4801382488479295,8.730963377733804e-07
3.4901382488479293,1.2305960628002765e-06
3.500138248847929,1.3276275365682993e-06
3.5101382488479294,1.2805295252373784e-06
3.5201382488479296,1.1482788993201404e-06
3.5301382488479294,8.594928679605695e-07
3.540138248847929,6.513180342367714e-07
3.5501382488479294,6.361786920020891e-07
3.5601382488479296,6.332176980941585e-07
3.5701382488479294,7.574152006188481e-07
3.580138248847929,8.381810704614064e-07
3.5901382488479294,9.088410085182405e-07
3.6001382488479297,8.457197782031942e-07
3.6101382488479294,8.916687321560163e-07
3.6201382488479292,1.082128508511995e-06
3.6301382488479295,1.224756189296716e-06
3.6401382488479297,1.18543272238127e-06
3.6501382488479295,1.0776590758802177e-06
3.6601382488479293,1.0299915843694578e-06
3.6701382488479295,1.0075609968072066e-06
3.6801382488479297,8.778061085313836e-07
3.6901382488479295,7.360178250721434e-07
3.7001382488479293,7.715288549622697e-07
3.7101382488479295,7.972266003892944e-07
3.7201382488479298,8.067635363620324e-07
3.7301382488479295,8.189643850957467e-07
3.7401382488479293,1.0650077733595976e-06
3.7501382488479296,1.222345718043417e-06
3.76013824884793,1.341093402695072e-06
3.7701382488479296,1.1985311672991734e-06
3.7801382488479294,9.891426608884325e-07
3.7901382488479296,8.599235317038984e-07
3.80013824884793,9.840456559046625e-07
3.8101382488479296,1.0698444527245151e-06
3.8201382488479294,1.0422422472393349e-06
3.8301382488479296,9.342204253126735e-07
3.84013824884793,1.0849991061734833e-06
3.8501382488479297,1.2083535887045234e-06
3.8601382488479294,1.3928058730652966e-06
3.8701382488479297,1.283808173443218e-06
3.88013824884793,1.127810707590995e-06
3.8901382488479297,1.009753714652751e-06
3.9001382488479295,9.332387672298995e-07
3.9101382488479297,7.761313290319442e-07
3.92013824884793,6.697319138188728e-07
3.9301382488479297,7.005959405727177e-07
3.9401382488479295,7.368011980615533e-07
3.9501382488479297,1.0800679736548933e-06
3.96013824884793,1.21024025835112e-06
3.9701382488479298,1.4421735775933467e-06
3.9801382488479295,1.3586751566421527e-06
3.99013824884793,1.1389622346619273e-06
4.00013824884793,9.754717810130327e-07
4.010138248847929,9.128428660379997e-07
4.020138248847929,8.896215196774798e-07
4.03013824884793,9.486076167358221e-07
4.04013824884793,9.433878206939848e-07
4.050138248847929,8.962227973152528e-07
4.060138248847929,7.97715537384972e-07
4.07013824884793,8.218684039384996e-07
4.08013824884793,9.281543420784653e-07
4.090138248847929,1.0116017599918395e-06
4.100138248847929,9.786700043492864e-07
4.11013824884793,8.717687435386947e-07
4.12013824884793,7.522435204355118e-07
4.1301382488479295,6.654536227879162e-07
4.140138248847929,6.569924745358755e-07
4.15013824884793,7.721332807930095e-07
4.16013824884793,8.691756446038638e-07
4.1701382488479295,9.194073589508714e-07
4.180138248847929,8.494331832403436e-07
4.19013824884793,9.030214520827338e-07
4.20013824884793,1.0382790119698676e-06
4.2101382488479295,1.0740746899339705e-06
4.220138248847929,9.838812201243706e-07
4.230138248847929,9.00413385444311e-07
4.24013824884793,9.324939606379374e-07
4.25013824884793,1.02693015216269e-06
4.260138248847929,1.0832408015670694e-06
